adult,budget,TMDb_id,popularity,release_year,status,title,vote_average,Netflix_id,on_Netflix
True,45000.0,315,4.220541,1965,Released,"Faster, Pussycat! Kill! Kill!",6.5,,False
True,7000000.0,22067,0.912909,1994,Released,Jason's Lyric,5.9,,False
True,0.0,18242,0.381704,1993,Released,The Secret Adventures of Tom Thumb,7.1,,False
True,35000000.0,11667,13.58449,1994,Released,Street Fighter,4.1,,False
True,0.0,32502,2.342756,1995,Released,Coldblooded,6.7,,False
True,0.0,267188,0.251223,1997,Released,Desert Winds,0.0,,False
True,0.0,28732,1.108494,1995,Released,Fall Time,6.3,,False
True,0.0,42981,0.142357,1995,Released,Frank and Ollie,7.5,,False
True,0.0,278939,0.405392,1995,Released,Girl in the Cadillac,10.0,,False
True,0.0,291731,0.014925,1995,Released,Homage,0.0,,False
True,0.0,226229,0.302957,1995,Released,Mirage,4.0,s3983,True
True,0.0,203119,0.012456,1996,Released,Open Season,0.0,s7670,True
True,0.0,172923,0.233376,1995,Released,Dos Crímenes,5.0,,False
True,0.0,316098,0.0368,1995,Released,Brother Minister: The Assassination of Malcolm X,4.0,,False
True,26000000.0,8011,6.866634,1994,Released,Highlander: The Final Dimension,4.5,,False
True,0.0,171857,0.100685,1995,Released,Federal Hill,5.0,,False
True,8000000.0,2654,8.497643,1994,Released,In the Mouth of Madness,7.1,,False
True,0.0,18069,1.888534,1994,Released,8 Seconds,7.2,,False
True,0.0,19092,4.38154,1994,Released,Above the Rim,6.7,,False
True,0.0,2758,17.555909,1993,Released,Addams Family Values,6.5,,False
True,0.0,38129,0.394194,1994,Released,Martin Lawrence: You So Crazy,4.5,,False
True,34000000.0,10436,8.013617,1993,Released,The Age of Innocence,7.0,,False
True,0.0,13595,7.09232,1994,Released,Airheads,5.8,,False
True,17080000.0,46094,1.896273,1994,Released,The Air Up There,5.1,,False
True,0.0,9409,12.967239,1993,Released,Another Stakeout,4.9,,False
True,0.0,11853,14.644772,1994,Released,Bad Girls,4.6,,False
True,3200000.0,16771,1.632711,1994,Released,Barcelona,6.6,,False
True,40000000.0,46924,2.783872,1994,Released,Being Human,5.0,,False
True,0.0,11041,5.673735,1993,Released,The Beverly Hillbillies,5.0,,False
True,50000000.0,306,11.787784,1994,Released,Beverly Hills Cop III,5.5,,False
True,0.0,14522,8.398845,1994,Released,Black Beauty,6.6,,False
True,0.0,26203,3.00282,1994,Released,Blink,6.3,,False
True,0.0,19819,6.131056,1994,Released,Blue Chips,5.7,,False
True,0.0,57834,4.993829,1994,Released,Blue Sky,6.1,,False
True,13000000.0,4722,6.559693,1993,Released,Body Snatchers,5.8,,False
True,0.0,18215,4.304224,1993,Released,Boxing Helena,4.5,,False
True,22000000.0,1607,6.115628,1993,Released,A Bronx Tale,7.4,,False
True,0.0,26391,1.679042,1994,Released,Cabin Boy,4.9,,False
True,13000000.0,117553,1.316741,1993,Released,Calendar Girl,3.7,,False
True,30000000.0,6075,8.698509,1993,Released,Carlito's Way,7.7,,False
True,0.0,11310,8.605703,1994,Released,City Slickers II: The Legend of Curly's Gold,4.9,,False
True,0.0,18658,2.724621,1994,Released,Clean Slate,5.7,,False
True,70000000.0,9350,9.830853,1993,Released,Cliffhanger,6.1,s136,True
True,0.0,9612,10.722729,1993,Released,Coneheads,4.8,,False
True,40000000.0,2124,14.228963,1994,Released,Color of Night,5.4,,False
True,0.0,26261,7.042878,1994,Released,Cops & Robbersons,5.0,,False
True,0.0,19176,4.286279,1994,Released,The Cowboy Way,5.1,,False
True,0.0,49299,2.70097,1993,Released,Dangerous Game,5.4,,False
True,0.0,11566,13.696394,1993,Released,Dave,6.3,,False
True,6900000.0,9571,6.8652,1993,Released,Dazed and Confused,7.4,,False
True,57000000.0,9739,11.626116,1993,Released,Demolition Man,6.4,,False
True,0.0,24257,0.408159,1994,Released,The Endless Summer 2,7.1,,False
True,8000000.0,34444,2.970724,1994,Released,Even Cowgirls Get the Blues,4.2,,False
True,0.0,26141,3.555139,1993,Released,Fatal Instinct,5.4,,False
True,0.0,10997,4.875827,1993,Released,Farewell My Concubine,7.8,,False
True,0.0,50463,1.344876,1994,Released,The Favor,3.3,,False
True,0.0,10443,9.284624,1993,Released,Fearless,6.8,s2130,True
True,0.0,20239,0.985441,1994,Released,Fear of a Black Hat,5.8,,False
True,0.0,16297,2.969003,1994,Released,With Honors,6.1,,False
True,0.0,18551,1.896869,1993,Released,Flesh and Bone,6.2,,False
True,0.0,25440,0.409427,1994,Released,Widows' Peak,4.3,,False
True,30000000.0,9024,8.468869,1993,Released,For Love or Money,5.7,s6780,True
True,42000000.0,37233,9.678367,1993,Released,The Firm,6.6,,False
True,20000000.0,1634,5.990572,1993,Released,Free Willy,6.0,s6799,True
True,0.0,13815,3.970215,1994,Released,Fresh,7.6,,False
True,44000000.0,5503,10.08937,1993,Released,The Fugitive,7.2,,False
True,35000000.0,35588,4.653462,1993,Released,Geronimo: An American Legend,5.9,,False
True,0.0,2087,14.214403,1994,Released,The Getaway,5.4,,False
True,30000000.0,41579,2.410545,1994,Released,Getting Even with Dad,4.5,,False
True,0.0,18620,0.775898,1994,Released,Go Fish,3.9,,False
True,0.0,41006,5.22583,1994,Released,A Good Man in Africa,5.2,,False
True,0.0,4916,5.385108,1993,Released,Guilty as Sin,5.6,,False
True,18000000.0,2019,7.834351,1993,Released,Hard Target,6.1,,False
True,33000000.0,31642,4.190541,1993,Released,Heaven & Earth,6.4,,False
True,25000000.0,9255,13.482371,1993,Released,Hot Shots! Part Deux,6.2,,False
True,0.0,26271,2.138959,1995,Released,Live Nude Girls,4.7,,False
True,0.0,10612,5.331753,1995,Released,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,,False
True,25000000.0,2259,10.687795,1993,Released,The House of the Spirits,6.7,,False
True,0.0,16097,0.996047,1994,Released,House Party 3,4.6,s147,True
True,30000000.0,11934,7.550545,1994,Released,The Hudsucker Proxy,7.1,,False
True,40000000.0,106143,1.742974,1994,Released,I'll Do Anything,5.7,,False
True,0.0,12475,6.071466,1994,Released,In the Army Now,4.7,,False
True,40000000.0,9386,12.637158,1993,Released,In the Line of Fire,6.8,s184,True
True,13000000.0,7984,7.405895,1993,Released,In the Name of the Father,7.6,,False
True,0.0,59930,0.613335,1994,Released,The Inkwell,3.9,,False
True,0.0,15765,14.820883,1993,Released,What's Love Got to Do with It,6.9,,False
True,30000000.0,31643,4.563989,1994,Released,Jimmy Hollywood,4.6,,False
True,0.0,6,5.538671,1993,Released,Judgment Night,6.4,,False
True,63000000.0,329,8.863776,1993,Released,Jurassic Park,7.6,,False
True,9000000.0,10909,8.4337,1993,Released,Kalifornia,6.5,,False
True,1500000.0,507,4.948569,1993,Released,Killing Zoe,6.1,,False
True,0.0,34024,4.375347,1993,Released,King of the Hill,6.4,,False
True,0.0,29918,3.645342,1994,Released,Lassie,6.1,,False
True,85000000.0,9593,9.434006,1993,Released,Last Action Hero,6.1,,False
True,0.0,42580,6.446229,1993,Released,Life With Mikey,5.1,,False
True,0.0,22317,2.913584,1994,Released,Lightning Jack,5.7,,False
True,0.0,1413,6.516976,1993,Released,M. Butterfly,6.6,,False
True,22000000.0,12121,5.43085,1993,Released,Made in America,5.3,,False
True,0.0,2246,9.861672,1993,Released,Malice,5.9,,False
True,0.0,10502,5.997712,1993,Released,The Man without a Face,6.2,,False
True,13500000.0,10440,8.939404,1993,Released,Manhattan Murder Mystery,7.1,,False
True,3500000.0,9516,5.260924,1993,Released,Menace II Society,7.2,,False
True,55000000.0,2320,13.106291,1996,Released,Executive Decision,5.8,s6720,True
True,0.0,5879,8.932494,1976,Released,In the Realm of the Senses,6.5,,False
True,0.0,83718,0.534606,1994,Released,What Happened Was...,7.0,,False
True,8000000.0,11971,8.62724,1993,Released,Much Ado About Nothing,7.2,s5771,True
True,0.0,2625,6.579753,1993,Released,Mr. Jones,5.9,,False
True,0.0,31911,13.011091,1993,Released,Mr. Wonderful,5.5,,False
True,25000000.0,788,11.16553,1993,Released,Mrs. Doubtfire,7.0,,False
True,0.0,21450,8.665198,1993,Released,Naked,7.5,s5332,True
True,12000000.0,11231,9.9697,1994,Released,The Next Karate Kid,4.8,s1769,True
True,0.0,41588,0.596207,1994,Released,The New Age,4.8,,False
True,20000000.0,10447,9.715187,1994,Released,No Escape,6.1,s1264,True
True,40000000.0,31586,15.534707,1994,Released,North,4.8,,False
True,4000000.0,9300,3.800785,1992,Released,Orlando,6.7,,False
True,30000000.0,9559,8.040589,1993,Released,A Perfect World,7.2,,False
True,26000000.0,9800,13.373006,1993,Released,Philadelphia,7.6,s7736,True
True,7000000.0,713,7.436758,1993,Released,The Piano,7.1,s268,True
True,14000000.0,8291,6.972599,1993,Released,Poetic Justice,6.9,,False
True,0.0,18133,3.199976,1993,Released,The Program,6.0,,False
True,0.0,25557,7.272296,1994,Released,The Puppet Masters,5.6,,False
True,0.0,22588,8.506727,1994,Released,Radioland Murders,5.8,,False
True,11000000.0,10872,5.868677,1994,Released,The Ref,6.7,,False
True,11500000.0,1245,12.222576,1993,Released,The Remains of the Day,7.5,,False
True,40000000.0,11858,4.985157,1994,Released,Renaissance Man,5.9,,False
True,0.0,7007,6.279082,1993,Released,Rising Sun,5.8,,False
True,0.0,10467,3.416181,1994,Released,The Road to Wellville,5.5,,False
True,22000000.0,5550,8.685798,1993,Released,RoboCop 3,4.2,,False
True,20000000.0,8005,17.136672,1993,Released,Robin Hood: Men in Tights,6.4,,False
True,11500000.0,2088,9.796318,1993,Released,Romeo Is Bleeding,5.7,,False
True,0.0,10412,5.157926,1992,Released,Romper Stomper,6.6,,False
True,800000.0,47889,0.941994,1993,Released,Ruby in Paradise,5.6,,False
True,12000000.0,14534,5.914833,1993,Released,Rudy,7.2,,False
True,0.0,56583,1.065843,1993,Released,The Saint of Fort Washington,4.0,,False
True,0.0,41878,1.031556,1992,Released,Savage Nights,6.2,,False
True,22000000.0,424,41.725123,1993,Released,Schindler's List,8.3,s7958,True
True,0.0,35233,5.715608,1994,Released,The Scout,5.3,,False
True,0.0,14291,12.048587,1993,Released,Searching for Bobby Fischer,7.3,s7965,True
True,0.0,103413,0.882596,1994,Released,Second Best,5.9,,False
True,0.0,11236,6.499523,1993,Released,The Secret Garden,7.1,,False
True,13000000.0,11592,5.305311,1994,Released,Serial Mom,6.4,,False
True,25000000.0,8850,7.881107,1994,Released,The Shadow,5.4,,False
True,22000000.0,10445,2.96586,1993,Released,Shadowlands,6.8,,False
True,0.0,695,8.829337,1993,Released,Short Cuts,6.9,,False
True,0.0,43535,4.13516,1994,Released,A Simple Twist of Fate,5.7,,False
True,0.0,12519,2.86213,1993,Released,Sirens,5.2,,False
True,0.0,23210,8.730025,1993,Released,Six Degrees of Separation,6.5,,False
True,21000000.0,858,10.234919,1993,Released,Sleepless in Seattle,6.5,,False
True,40000000.0,867,11.23297,1993,Released,Sliver,4.9,s8040,True
True,28000000.0,78,96.272374,1982,Released,Blade Runner,7.9,,False
True,0.0,13203,9.122718,1993,Released,Son in Law,5.6,,False
True,20000000.0,10442,8.051914,1993,Released,So I Married an Axe Murderer,6.1,,False
True,30.0,11074,13.390917,1993,Released,Striking Distance,5.4,,False
True,0.0,33367,1.825468,1985,Released,Harem,4.0,,False
True,48000000.0,9607,7.198455,1993,Released,Super Mario Bros.,4.0,,False
True,7400000.0,17585,3.644641,1994,Released,Surviving the Game,6.1,,False
True,50000000.0,9057,8.012225,1994,Released,Terminal Velocity,5.0,,False
True,0.0,20967,0.873068,1993,Released,Thirty Two Short Films About Glenn Gould,7.4,,False
True,0.0,10635,10.82236,1994,Released,Threesome,6.3,,False
True,18000000.0,9479,17.730913,1993,Released,The Nightmare Before Christmas,7.6,,False
True,30000000.0,10057,6.34785,1993,Released,The Three Musketeers,6.2,,False
True,25000000.0,11969,11.338194,1993,Released,Tombstone,7.4,,False
True,0.0,41590,0.85586,1994,Released,Trial by Jury,5.5,,False
True,12500000.0,319,17.189328,1993,Released,True Romance,7.5,,False
True,0.0,26408,1.273617,1993,Released,The War Room,7.3,,False
True,27000000.0,15139,7.436001,1994,Released,The Pagemaster,6.2,,False
True,0.0,161158,0.741522,1994,Released,"Paris, France",6.0,,False
True,0.0,218473,0.38247,1994,Released,"The Beans of Egypt, Maine",0.0,,False
True,0.0,85247,0.422224,1994,Released,Killer,3.0,,False
True,0.0,11446,5.14056,1995,Released,Welcome to the Dollhouse,6.9,,False
True,0.0,51980,2.759302,1993,Released,Germinal,6.3,,False
True,0.0,24405,9.85327,1994,Released,Chasers,4.7,,False
True,0.0,11655,5.513024,1993,Released,Cronos,6.4,,False
True,0.0,11800,0.449733,1993,Released,Naked in New York,4.0,,False
True,0.0,8223,3.647321,1993,Released,Kika,6.8,,False
True,0.0,14587,0.441585,1994,Released,Bhaji on the Beach,5.1,,False
True,0.0,31504,1.960563,1994,Released,Little Big League,6.0,,False
True,0.0,41653,1.764582,1993,Released,The Slingshot,6.2,,False
True,0.0,53185,0.00015,1993,Released,Wide Eyed and Legless,0.0,,False
True,0.0,95743,0.002789,1994,Released,Foreign Student,0.0,,False
True,0.0,23637,3.456868,1992,Released,"Ciao, Professore!",7.2,,False
True,200000.0,17600,2.799575,1994,Released,Spanking the Monkey,5.3,,False
True,0.0,10897,6.707109,1994,Released,The Little Rascals,6.3,,False
True,0.0,349394,8.2e-05,1993,Released,À la mode,0.0,,False
True,0.0,21352,3.139316,1994,Released,Andre,5.0,,False
True,0.0,68806,0.046196,1993,Released,The Escort,5.0,,False
True,0.0,37345,1.943323,1994,Released,Princess Caraboo,4.4,,False
True,0.0,32562,6.784687,1996,Released,The Celluloid Closet,7.0,,False
True,0.0,47507,1.040873,1993,Released,Café au Lait,6.8,,False
True,0.0,25403,2.904734,1993,Released,Dear Diary,6.9,,False
True,0.0,124304,1.213481,1993,Released,I Don't Want to Talk About It,6.0,,False
True,0.0,9066,4.233092,1995,Released,The Brady Bunch Movie,5.9,,False
True,18000000.0,771,0.702543,1990,Released,Home Alone,7.1,,False
True,22000000.0,251,11.945397,1990,Released,Ghost,6.9,,False
True,28000000.0,812,16.357419,1992,Released,Aladdin,7.4,,False
True,100000000.0,280,22.661695,1991,Released,Terminator 2: Judgment Day,7.7,,False
True,22000000.0,581,11.654349,1990,Released,Dances with Wolves,7.6,s1252,True
True,0.0,80350,0.426887,1995,Released,Tough and Deadly,6.3,,False
True,35000000.0,268,19.10673,1989,Released,Batman,7.0,,False
True,19000000.0,274,4.307222,1991,Released,The Silence of the Lambs,8.1,,False
True,1488423.0,408,16.263878,1937,Released,Snow White and the Seven Dwarfs,6.9,,False
True,25000000.0,10020,23.433511,1991,Released,Beauty and the Beast,7.5,,False
True,2600000.0,10895,14.202284,1940,Released,Pinocchio,6.9,,False
True,14000000.0,114,13.348451,1990,Released,Pretty Woman,7.0,,False
True,0.0,41043,0.345748,1993,Released,Window to Paris,6.0,,False
True,6244087.0,576,11.722424,1969,Released,The Wild Bunch,7.7,,False
True,0.0,15477,3.40523,1994,Released,Love and a .45,5.5,,False
True,0.0,59146,0.088451,1994,Released,The Wooden Man's Bride,6.5,,False
True,0.0,124472,0.076352,1994,Released,A Great Day in Harlem,7.0,,False
True,0.0,30528,2.47308,1995,Released,Bye Bye Love,6.1,,False
True,0.0,7300,7.009946,1996,Released,One Fine Day,6.1,,False
True,0.0,10824,4.983552,1995,Released,Candyman: Farewell to the Flesh,5.0,,False
True,0.0,261246,1.461029,1993,Released,Century,5.0,,False
True,7000000.0,275,12.61469,1996,Released,Fargo,7.7,,False
True,0.0,25059,14.657754,1996,Released,Homeward Bound II: Lost in San Francisco,6.0,,False
True,9300000.0,11827,7.640073,1981,Released,Heavy Metal,6.3,,False
True,4000000.0,8766,5.263187,1996,Released,Hellraiser: Bloodline,4.9,,False
True,8000000.0,23570,8.174116,1996,Released,The Pallbearer,4.6,,False
True,0.0,47333,2.420301,1996,Released,Jane Eyre,7.1,,False
True,0.0,51242,1.306628,1974,Released,Bread and Chocolate,7.1,,False
True,4000000.0,10112,9.834047,1970,Released,The Aristocats,7.1,,False
True,0.0,4307,2.286788,1995,Released,The Flower of My Secret,6.9,,False
True,0.0,46029,1.620174,1996,Released,Two Much,5.1,,False
True,0.0,32308,5.174212,1996,Released,Ed,3.6,,False
True,0.0,88893,0.736081,1991,Released,Scream of Stone,7.5,,False
True,0.0,52873,0.516924,1993,Released,My Favorite Season,6.4,,False
True,0.0,123505,0.173207,1996,Released,A Modern Affair,5.0,,False
True,0.0,340210,0.793932,1995,Released,Condition Red,4.7,,False
True,0.0,44281,1.983301,1990,Released,Halfaouine: Boy of the Terraces,7.4,,False
True,0.0,28121,2.256747,1996,Released,A Thin Line Between Love and Hate,5.7,,False
True,0.0,12520,4.619915,1995,Released,The Last Supper,6.5,,False
True,30000000.0,1592,10.326213,1996,Released,Primal Fear,7.4,s7794,True
True,0.0,166901,0.065827,1995,Released,Rude,6.0,,False
True,0.0,36447,1.67218,1996,Released,Carried Away,5.4,,False
True,0.0,19042,5.028897,1996,Released,All Dogs Go to Heaven 2,5.0,,False
True,0.0,38884,6.144235,1995,Released,Land and Freedom,7.0,,False
True,0.0,47449,0.466476,1995,Released,Denise Calls Up,6.6,,False
True,33500000.0,36259,2.583686,1995,Released,Theodore Rex,3.6,,False
True,0.0,41852,6.207993,1996,Released,A Family Thing,5.6,,False
True,0.0,40926,0.319215,1996,Released,Frisk,3.0,,False
True,0.0,9099,5.70904,1996,Released,Sgt. Bilko,5.5,,False
True,0.0,2021,1.523446,1995,Released,Jack & Sarah,5.1,,False
True,12000000.0,61752,4.405169,1996,Released,Girl 6,5.7,,False
True,0.0,10988,4.530079,1996,Released,Diabolique,5.4,,False
True,0.0,11479,4.728163,1994,Released,"Little Indian, Big City",6.0,,False
True,0.0,398959,0.149157,1995,Released,Roula,5.0,,False
True,0.0,287305,0.066123,1996,Released,Peanuts – Die Bank zahlt alles,4.0,,False
True,0.0,339428,0.002229,1996,Released,Happy Weekend,0.0,,False
True,0.0,12652,1.784647,1996,Released,Nelly and Monsieur Arnaud,7.1,,False
True,46000000.0,10684,11.595316,1996,Released,Courage Under Fire,6.2,,False
True,80000000.0,954,15.793477,1996,Released,Mission: Impossible,6.7,,False
True,0.0,68445,0.494977,1995,Released,Cold Fever,7.7,,False
True,0.0,18989,2.337263,1996,Released,Moll Flanders,6.2,,False
True,0.0,10801,0.821299,1996,Released,The Superwife,5.3,,False
True,0.0,54285,0.396626,1995,Released,"301, 302",6.2,,False
True,57000000.0,8840,23.63659,1996,Released,DragonHeart,6.4,,False
True,0.0,278978,0.439989,1996,Released,Und keiner weint mir nach,0.0,,False
True,0.0,124625,0.622885,1995,Released,My Mother's Courage,0.0,,False
True,0.0,11107,3.09233,1996,Released,Eddie,5.4,,False
True,0.0,16417,1.558066,1993,Released,Yankee Zulu,6.0,,False
True,0.0,70934,0.002444,1995,Released,Billy's Holiday,0.0,,False
True,0.0,10363,3.804493,1960,Released,Purple Noon,7.3,,False
True,0.0,161070,0.987434,1996,Released,August,5.3,,False
True,38000000.0,10539,13.217623,1996,Released,James and the Giant Peach,6.2,,False
True,0.0,10543,6.954926,1996,Released,Fear,6.1,,False
True,0.0,18414,2.299851,1996,Released,Kids in the Hall: Brain Candy,5.9,,False
True,13000000.0,47502,1.296862,1996,Released,Faithful,4.8,,False
True,14000000.0,11902,14.587894,1995,Released,Underground,7.5,,False
True,0.0,27098,3.582047,1995,Released,All Things Fair,6.1,,False
True,0.0,25087,3.085207,1996,Released,Bloodsport II,5.2,,False
True,0.0,5801,3.900709,1955,Released,Pather Panchali,7.9,,False
True,0.0,896,2.381806,1959,Released,The World of Apu,8.2,,False
True,0.0,3065,2.985163,1996,Released,Mystery Science Theater 3000: The Movie,7.0,,False
True,0.0,318177,0.001662,1996,Released,Tarantella,0.0,,False
True,80000000.0,2300,11.054251,1996,Released,Space Jam,6.5,,False
True,9000000.0,8069,14.304205,1968,Released,Barbarella,5.7,,False
True,0.0,288173,0.062388,1995,Released,Hostile Intentions,8.0,,False
True,0.0,187851,0.466991,1996,Released,They Bite,5.5,,False
True,0.0,27768,0.459376,1994,Released,Some Folks Call It a Sling Blade,7.5,,False
True,0.0,221917,0.117662,1995,Released,The Run of the Country,8.0,,False
True,220000.0,8072,4.658149,1965,Released,Alphaville,6.8,,False
